52.190,66.390,89.840,177.420,189.890,207.260,301.460,315.250,337.630,425.300,437.860,455.520,547.590,561.150,582.330,670.440,683.100,701.370,792.560,805.950,826.700,915.400,928.200,946.500,1037.300,1050.610,1070.800,1159.770,1172.560,1191.240,1281.570,1294.740,1314.730,1403.870,1416.520,1434.580,1527.250,1540.820,1562.380,1649.670,1662.440,1680.750,1772.150,1785.460,1805.520,1894.670,1907.970,1927.980,2016.810,2029.440,2047.810,2140.980,2154.480,2175.070,2262.690,2275.510,2294.040,2383.640,2396.730,2414.730,2504.820,2518.250,2538.800,2626.650,2639.220,2657.270,2750.420,2763.830,2784.360,2872.560,2885.480,2904.380,2993.610,3006.410,3024.980,3116.570,3130.090,3151.130,3238.400,3251.130,3269.360,3361.470,3374.760,3394.760,3484.250,3497.110,3515.670,3606.070,3619.340,3638.960,3728.230,3741.120,3759.980,3850.360,3863.470,3882.910,3972.130,3985.020,4003.810,4094.540,4107.600,4126.990,4216.590,4229.470,4248.280,4338.490,4351.520,4371.060,4460.550,4473.520,4492.530,4582.350,4595.410,4614.970,4704.550,4717.430,4736.170,4825.970,4839.190,4858.380,4947.970,4960.920,4980.010
67.160,79.600,97.190,191.110,204.780,226.440,314.750,327.420,345.340,437.540,450.920,471.370,559.890,572.660,591.100,682.180,695.540,715.650,804.540,817.360,835.960,927.080,940.370,960.290,1049.630,1062.520,1081.330,1171.690,1184.830,1204.340,1293.700,1306.710,1325.720,1415.130,1427.990,1446.810,1538.370,1551.550,1571.230,1659.730,1672.740,1691.820,1781.540,1794.470,1812.830,1904.140,1917.610,1938.630,2025.950,2038.510,2056.290,2149.940,2163.320,2184.360,2273.080,2285.840,2304.360,2394.270,2407.090,2425.520,2516.340,2529.780,2550.600,2638.050,2650.820,2669.140,2760.760,2774.040,2793.810,2884.220,2897.180,2917.480,3006.550,3019.170,3037.350,3130.240,3143.750,3164.530,3252.370,3265.130,3283.530,3374.950,3388.090,3407.660,3496.840,3509.800,3528.620,3618.630,3631.720,3651.310,3741.000,3753.960,3772.860,3863.080,3876.220,3895.720,3985.170,3998.130,4017.330,4107.880,4120.840,4140.310,4229.430,4242.480,4261.670,4351.730,4364.930,4384.370,4473.900,4486.960,4506.230,4596.480,4609.580,4628.880,4718.130,4731.130,4749.970,4840.170,4853.260,4872.760,4962.130,4975.150,4994.450
71.960,84.260,101.220,197.920,212.020,236.370,323.930,336.450,353.770,447.690,461.350,483.450,571.510,584.080,601.860,694.510,707.990,729.500,817.810,830.510,848.580,940.170,953.580,974.260,1062.710,1075.530,1093.950,1185.260,1198.600,1218.530,1307.320,1320.190,1338.900,1428.100,1441.230,1460.160,1551.370,1564.290,1583.240,1672.380,1685.600,1705.680,1794.040,1806.480,1823.830,1917.770,1931.890,1956.280,2042.440,2054.830,2072.240,2168.660,2182.300,2203.800,2291.850,2304.820,2323.900,2412.540,2425.150,2443.290,2537.150,2550.640,2571.960,2659.130,2671.970,2690.300,2781.030,2794.120,2812.770,2903.460,2917.140,2938.270,3025.360,3037.870,3055.470,3150.840,3164.480,3186.250,3273.940,3286.720,3305.020,3394.900,3408.000,3427.490,3517.110,3530.080,3549.130,3639.260,3652.280,3671.380,3760.760,3773.700,3793.050,3882.670,3895.660,3914.730,4004.640,4017.660,4036.840,4126.380,4139.440,4158.390,4248.110,4261.050,4280.110,4369.910,4382.930,4402.340,4492.400,4505.470,4524.630,4614.870,4627.830,4647.210,4737.220,4750.240,4769.490,4858.700,4871.800,4891.240,4980.530,4993.640,0.000
54.320,68.750,93.730,181.000,193.450,210.700,306.030,320.020,343.180,430.450,442.930,460.430,554.550,568.360,590.330,677.970,690.560,708.340,801.050,814.520,835.850,923.800,936.490,954.640,1046.540,1059.990,1080.760,1169.540,1182.280,1200.580,1292.350,1305.640,1325.670,1413.670,1426.180,1443.990,1539.090,1552.750,1574.400,1661.370,1674.150,1692.250,1783.240,1796.520,1814.870,1904.630,1917.900,1937.960,2025.700,2038.430,2056.350,2149.310,2162.660,2183.010,2270.920,2283.740,2302.150,2391.410,2404.360,2422.770,2513.410,2527.050,2547.900,2634.730,2647.400,2665.140,2757.570,2770.920,2791.270,2880.420,2893.310,2912.690,3001.510,3014.250,3032.540,3125.010,3138.610,3159.750,3246.450,3259.080,3277.180,3369.140,3382.450,3402.470,3491.250,3504.080,3522.730,3613.610,3626.720,3646.380,3735.200,3748.170,3766.860,3857.030,3870.150,3889.440,3978.700,3991.610,4010.540,4100.730,4113.900,4133.560,4222.620,4235.530,4254.430,4344.420,4357.580,4376.910,4466.080,4479.010,4498.170,4588.030,4601.090,4620.240,4709.460,4722.340,4741.150,4831.160,4844.210,4863.770,4952.820,4965.860,4984.700
59.590,72.360,90.280,181.990,195.290,215.580,304.350,317.150,335.490,425.980,439.230,459.220,547.790,560.610,579.380,669.720,682.820,702.510,791.270,804.170,823.050,913.340,926.390,946.050,1035.560,1048.590,1067.670,1157.820,1170.850,1190.400,1279.730,1292.620,1311.830,1401.460,1414.220,1432.540,1524.160,1537.720,1558.390,1645.740,1658.470,1676.630,1768.520,1781.720,1801.370,1891.060,1904.340,1924.660,2012.890,2025.490,2043.160,2138.310,2152.000,2174.200,2261.190,2273.850,2291.950,2383.280,2396.430,2415.070,2505.090,2518.490,2538.940,2626.250,2638.970,2656.960,2749.730,2763.090,2783.690,2871.900,2884.820,2903.560,2992.960,3005.750,3023.990,3115.470,3129.170,3150.650,3237.380,3249.950,3267.810,3361.740,3375.200,3396.020,3484.680,3497.400,3515.680,3606.890,3620.220,3640.210,3728.610,3741.390,3759.870,3850.480,3863.790,3883.630,3972.040,3984.880,4003.580,4094.190,4107.420,4127.210,4216.270,4229.150,4248.090,4338.640,4351.870,4371.380,4460.430,4473.370,4492.440,4582.420,4595.580,4614.940,4704.260,4717.200,4736.270,4826.340,4839.410,4858.910,4948.100,4961.010,4979.960
75.050,87.300,104.290,200.760,214.920,239.100,326.410,338.760,356.040,450.470,464.280,486.590,574.380,586.940,604.760,697.590,711.220,732.320,820.370,833.070,851.130,942.410,955.770,976.040,1064.620,1077.420,1095.880,1186.670,1199.930,1219.950,1308.620,1321.470,1340.110,1428.760,1441.860,1461.130,1551.380,1564.320,1583.120,1672.880,1686.150,1706.080,1794.170,1806.570,1823.840,1917.700,1931.830,1955.550,2042.180,2054.580,2071.770,2166.860,2180.620,2202.490,2290.310,2303.030,2322.040,2411.350,2424.180,2442.670,2534.450,2547.890,2568.140,2655.670,2668.570,2687.090,2777.250,2790.320,2809.010,2899.800,2913.550,2934.800,3021.950,3034.510,3052.160,3147.220,3160.840,3182.560,3270.170,3282.860,3301.010,3390.860,3403.980,3423.190,3512.620,3525.470,3544.250,3634.100,3647.310,3666.700,3756.170,3769.240,3788.150,3878.130,3891.180,3910.390,4000.000,4012.930,4031.940,4121.980,4135.060,4154.710,4244.330,4257.350,4276.630,4366.590,4379.770,4398.770,4488.100,4501.240,4520.520,4609.580,4622.660,4642.100,4731.630,4744.630,4763.770,4853.210,4866.310,4885.630,4974.900,4987.950,0.000
56.730,69.390,87.400,178.760,192.170,212.600,300.800,313.530,331.760,422.380,435.840,456.090,544.630,557.500,576.140,666.540,679.790,699.820,788.720,801.730,820.180,910.350,923.570,943.140,1032.210,1045.230,1063.950,1154.440,1167.610,1187.410,1276.470,1289.380,1308.210,1398.450,1411.020,1429.600,1520.790,1534.170,1555.000,1641.900,1654.730,1673.010,1764.870,1777.980,1798.110,1889.040,1902.130,1922.540,2010.860,2023.410,2041.240,2135.480,2149.110,2171.030,2257.730,2270.380,2288.540,2380.010,2393.190,2411.910,2502.090,2515.480,2535.760,2623.650,2636.290,2654.250,2747.970,2761.450,2781.660,2869.690,2882.470,2901.060,2990.220,3003.100,3021.550,3112.360,3125.910,3147.580,3234.670,3247.280,3264.900,3358.200,3371.610,3392.010,3480.390,3493.060,3511.250,3602.200,3615.440,3635.500,3724.170,3736.960,3755.660,3846.560,3859.770,3879.670,3968.910,3981.780,4000.590,4091.570,4104.710,4124.480,4213.630,4226.590,4245.410,4334.990,4348.120,4367.750,4457.210,4470.190,4489.110,4579.200,4592.300,4611.570,4700.950,4713.860,4732.740,4822.790,4835.910,4855.370,4945.140,4958.100,4977.330
75.680,87.930,104.710,200.910,215.100,240.330,328.090,340.500,357.790,452.660,466.460,488.830,576.890,589.450,607.040,699.610,713.140,734.510,822.650,835.250,853.030,944.500,957.850,978.820,1067.360,1080.150,1098.600,1190.040,1203.370,1223.660,1312.730,1325.580,1344.360,1433.480,1446.510,1466.030,1556.560,1569.420,1588.030,1678.590,1692.030,1713.150,1800.980,1813.340,1830.570,1926.080,1940.380,1964.550,2051.120,2063.440,2080.760,2175.260,2188.710,2209.430,2297.980,2311.130,2330.980,2419.050,2431.690,2450.100,2543.090,2556.430,2576.780,2664.020,2676.900,2695.670,2785.130,2798.070,2815.380,2906.730,2920.440,2942.400,3029.040,3041.510,3059.250,3154.980,3168.640,3190.160,3278.360,3291.200,3309.840,3399.270,3412.200,3431.400,3521.820,3534.830,3554.130,3644.050,3657.070,3676.060,3765.900,3778.960,3798.420,3887.970,3900.980,3919.980,4009.600,4022.650,4041.870,4131.230,4144.160,4162.990,4253.070,4266.210,4285.480,4375.140,4388.160,4407.230,4497.790,4510.900,4530.310,4619.840,4632.790,4651.900,4742.380,4755.470,4775.170,4864.770,4877.780,4897.040,4986.970,4999.970,0.000
56.550,69.330,87.700,178.280,191.660,211.760,300.700,313.470,332.220,422.540,435.740,455.530,544.280,557.190,575.890,666.410,679.470,699.080,788.370,801.290,820.040,909.820,922.880,942.150,1030.870,1043.840,1062.860,1152.360,1165.480,1184.860,1274.620,1287.630,1306.610,1396.700,1409.300,1427.660,1518.890,1532.340,1553.450,1640.360,1653.030,1671.130,1763.790,1777.050,1797.030,1887.580,1900.600,1920.720,2009.190,2021.840,2039.520,2133.050,2146.680,2168.030,2255.600,2268.300,2286.450,2377.630,2390.850,2409.860,2499.840,2513.280,2533.830,2621.550,2634.160,2651.900,2744.790,2758.330,2779.130,2866.980,2879.810,2897.900,2986.800,2999.810,3018.270,3109.130,3122.690,3144.170,3230.970,3243.540,3261.350,3355.180,3368.680,3389.610,3478.010,3490.710,3509.030,3600.270,3613.570,3633.490,3722.340,3735.080,3753.460,3844.720,3858.100,3878.240,3967.140,3979.990,3998.720,4089.190,4102.440,4122.230,4211.060,4223.940,4242.600,4332.390,4345.610,4365.530,4454.760,4467.770,4486.880,4576.740,4589.810,4608.780,4698.470,4711.470,4730.940,4820.390,4833.440,4852.500,4942.320,4955.350,4974.630
76.220,88.510,105.560,200.970,215.100,238.810,326.420,338.790,356.230,449.710,463.530,485.660,573.640,586.060,604.000,696.000,709.500,730.930,818.560,831.240,849.250,940.610,954.010,974.400,1062.680,1075.420,1093.560,1184.450,1197.670,1217.800,1306.600,1319.450,1338.040,1427.130,1440.190,1459.220,1549.890,1562.890,1581.770,1672.070,1685.310,1705.500,1794.040,1806.400,1824.000,1918.110,1932.230,1955.530,2042.040,2054.460,2071.960,2166.030,2179.620,2200.690,2288.810,2301.610,2321.020,2410.560,2423.340,2441.760,2533.730,2547.070,2567.430,2655.270,2668.070,2686.510,2777.210,2790.250,2809.030,2899.380,2912.950,2933.910,3021.400,3033.980,3051.490,3145.410,3159.000,3180.600,3268.500,3281.260,3299.660,3388.920,3402.000,3421.420,3510.890,3523.920,3542.990,3633.180,3646.220,3665.540,3755.330,3768.370,3787.450,3876.940,3890.050,3909.540,3998.950,4012.010,4030.900,4120.750,4133.810,4153.130,4242.820,4255.770,4274.770,4364.780,4377.780,4396.990,4486.510,4499.480,4518.680,4608.990,4621.970,4641.640,4731.430,4744.480,4763.620,4853.220,4866.300,4885.740,4975.490,4988.430,0.000
