75.110,87.340,104.570,198.530,212.320,234.950,323.830,336.410,354.630,447.170,460.540,481.520,570.650,583.430,602.150,693.330,706.420,726.400,816.120,829.060,848.300,938.820,951.970,971.990,1062.660,1075.530,1094.830,1184.820,1197.840,1217.230,1307.420,1320.340,1339.730,1432.050,1445.100,1464.420,1553.510,1566.500,1586.500,1676.310,1689.060,1707.400,1799.500,1813.800,1836.250,1924.060,1936.710,1954.730,2048.200,2061.390,2081.610,2171.550,2184.590,2203.950,2292.950,2305.780,2323.810,2416.350,2429.920,2451.750,2539.670,2552.540,2571.340,2663.070,2676.020,2695.550,2787.660,2800.850,2824.730,2913.710,2926.300,2944.630,3038.930,3052.170,3072.540,3161.320,3174.430,3193.880,3283.440,3296.340,3314.190,3405.620,3418.870,3439.320,3529.040,3541.940,3560.730,3651.600,3664.700,3684.730,3774.680,3787.570,3806.780,3896.950,3909.930,3929.780,4019.800,4032.750,4052.070,4142.180,4155.290,4175.070,4265.590,4278.530,4298.020,4388.260,4401.270,4420.760,4510.920,4523.950,4543.280,4633.740,4646.810,4666.700,4756.730,4769.630,4789.090,4879.120,4892.040,4911.320,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
71.440,83.800,101.140,195.920,209.680,231.570,320.490,333.170,351.370,443.930,457.130,477.650,567.080,579.870,598.710,689.860,703.050,722.950,812.690,825.660,844.590,935.190,948.270,967.870,1057.900,1070.880,1090.060,1180.390,1193.460,1212.910,1303.330,1316.340,1335.850,1428.170,1441.240,1460.950,1550.150,1563.270,1583.290,1673.050,1685.880,1704.870,1797.490,1811.510,1832.940,1920.790,1933.550,1951.910,2044.860,2058.030,2077.910,2167.190,2180.260,2200.050,2287.570,2300.510,2317.780,2409.310,2422.800,2444.130,2531.790,2544.570,2563.200,2655.200,2668.230,2687.540,2778.290,2791.430,2812.200,2901.600,2913.740,2931.830,3026.110,3039.500,3060.820,3149.320,3162.200,3181.020,3271.430,3284.460,3303.550,3395.510,3408.640,3428.500,3518.390,3531.260,3550.560,3640.930,3653.960,3673.450,3763.490,3776.510,3795.840,3886.130,3899.080,3918.660,4008.630,4021.650,4041.140,4131.340,4144.290,4163.450,4253.820,4266.860,4286.330,4376.650,4389.670,4409.140,4499.540,4512.560,4531.880,4621.880,4634.920,4654.310,4744.200,4757.200,4776.480,4866.750,4879.740,4898.770,4988.780,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
72.090,84.490,102.010,196.470,210.180,232.210,321.140,333.840,352.100,443.940,457.220,477.670,567.260,580.150,599.190,690.410,703.540,723.610,813.630,826.610,845.960,936.090,949.080,968.820,1058.890,1071.910,1091.470,1182.260,1195.270,1215.150,1305.420,1318.490,1337.740,1429.500,1442.550,1462.250,1551.780,1564.890,1585.030,1674.580,1687.450,1706.170,1797.750,1811.870,1833.890,1921.990,1934.620,1952.950,2046.590,2059.810,2080.170,2170.270,2183.360,2202.810,2291.900,2304.730,2322.900,2415.280,2428.830,2449.970,2538.310,2551.070,2570.130,2661.810,2674.760,2694.260,2785.820,2798.910,2822.620,2911.860,2924.350,2942.570,3036.130,3049.280,3069.620,3159.030,3172.030,3191.410,3280.710,3293.520,3311.680,3402.790,3415.970,3436.360,3526.120,3539.040,3558.310,3649.380,3662.470,3682.420,3772.400,3785.320,3804.690,3895.060,3908.100,3927.720,4017.850,4030.860,4050.360,4140.890,4153.860,4173.830,4263.960,4277.010,4296.490,4386.800,4399.890,4419.600,4509.420,4522.380,4541.540,4632.040,4645.120,4664.830,4755.570,4768.620,4787.970,4878.360,4891.400,4911.060,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
70.580,82.990,100.490,195.070,208.670,230.760,320.070,332.730,351.320,443.090,456.360,476.900,567.140,580.010,599.260,690.290,703.440,723.820,813.820,826.830,846.460,937.000,950.010,969.590,1060.140,1073.190,1092.880,1183.440,1196.420,1215.900,1306.470,1319.470,1338.820,1431.330,1444.290,1463.940,1553.490,1566.650,1587.190,1676.920,1689.660,1708.330,1800.510,1814.790,1837.000,1925.180,1937.980,1956.270,2049.430,2062.540,2082.320,2172.790,2185.860,2206.150,2296.100,2308.540,2326.800,2420.200,2433.560,2455.270,2544.290,2557.190,2576.480,2667.880,2680.770,2700.190,2794.970,2808.430,2829.520,2918.590,2931.260,2949.790,3043.600,3056.770,3076.980,3167.210,3180.320,3199.910,3288.120,3301.070,3318.440,3410.500,3423.690,3443.970,3534.340,3547.210,3566.610,3657.550,3670.680,3690.700,3780.770,3793.680,3813.000,3903.730,3916.800,3936.380,4026.960,4039.950,4059.560,4150.290,4163.280,4182.710,4273.130,4286.010,4305.490,4396.350,4409.460,4429.270,4519.780,4532.750,4552.380,4643.200,4656.160,4675.730,4766.300,4779.280,4798.710,4889.850,4902.910,4922.340,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
58.850,71.430,89.680,182.510,195.850,216.760,306.030,318.900,337.760,429.350,442.460,462.660,552.610,565.510,584.820,675.720,688.850,708.860,799.410,812.400,831.830,922.480,935.460,955.020,1045.610,1058.660,1078.180,1168.480,1181.470,1201.230,1291.920,1304.920,1324.470,1416.060,1429.290,1449.750,1538.560,1551.560,1571.180,1662.230,1675.150,1694.490,1787.290,1800.450,1824.270,1913.480,1926.030,1944.330,2038.470,2051.680,2071.910,2161.290,2174.290,2193.860,2283.270,2296.120,2314.020,2405.750,2419.580,2441.390,2529.350,2542.050,2560.710,2653.150,2666.260,2685.930,2776.020,2789.140,2809.680,2899.800,2912.010,2930.270,3023.970,3037.320,3058.310,3146.920,3159.820,3179.140,3270.140,3283.120,3302.510,3395.510,3408.680,3428.940,3519.110,3531.990,3551.240,3641.980,3654.960,3674.760,3765.600,3778.530,3798.010,3888.470,3901.470,3921.370,4012.030,4025.110,4044.700,4135.150,4148.150,4167.950,4258.410,4271.350,4290.730,4381.010,4394.020,4413.180,4503.950,4517.000,4536.540,4627.250,4640.240,4659.710,4750.040,4762.980,4782.800,4873.250,4886.240,4905.980,4996.910,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
52.660,66.180,87.870,177.250,189.950,208.560,300.420,313.640,333.970,423.950,436.850,456.080,547.160,560.280,580.150,670.700,683.670,703.280,793.740,806.800,826.560,916.790,929.860,949.330,1039.820,1052.780,1072.400,1163.170,1176.220,1195.960,1286.380,1299.440,1319.090,1410.660,1423.950,1444.900,1533.200,1545.990,1564.810,1656.810,1669.730,1689.120,1780.880,1794.110,1816.060,1905.530,1917.950,1936.130,2030.700,2044.000,2065.060,2154.120,2167.070,2186.430,2277.050,2290.080,2309.070,2400.700,2414.890,2436.000,2524.420,2537.180,2555.710,2649.260,2662.450,2682.430,2772.880,2785.960,2806.050,2896.200,2908.730,2927.210,3020.600,3034.000,3055.240,3143.920,3156.820,3175.810,3267.050,3280.050,3299.760,3393.090,3406.190,3426.120,3516.210,3529.200,3548.440,3639.430,3652.440,3672.240,3762.640,3775.560,3795.210,3886.060,3899.140,3918.990,4009.680,4022.600,4042.010,4132.550,4145.560,4165.420,4255.830,4268.850,4288.450,4379.080,4392.120,4411.860,4502.370,4515.320,4534.770,4625.100,4638.180,4658.030,4748.320,4761.340,4781.070,4871.740,4884.770,4904.190,4994.780,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
69.750,82.310,100.220,192.970,206.480,227.830,317.230,330.010,348.770,440.210,453.400,473.630,563.630,576.450,595.750,686.750,699.890,719.700,809.770,822.770,842.350,932.570,945.580,965.150,1055.330,1068.350,1087.810,1178.250,1191.240,1210.740,1300.970,1313.910,1333.460,1425.700,1438.760,1458.770,1548.270,1561.410,1581.210,1672.070,1684.980,1703.990,1796.980,1810.910,1832.850,1921.280,1933.960,1952.140,2045.530,2058.760,2078.820,2168.930,2181.950,2201.510,2289.900,2302.770,2320.390,2412.570,2426.120,2447.860,2535.920,2548.710,2567.480,2659.460,2672.490,2692.330,2784.660,2797.800,2821.010,2910.630,2923.360,2941.430,3035.620,3048.820,3069.920,3159.240,3172.240,3191.810,3281.360,3294.360,3312.840,3404.450,3417.690,3438.440,3528.470,3541.360,3560.530,3651.690,3664.790,3684.960,3775.520,3788.580,3808.160,3899.050,3912.110,3931.920,4022.260,4035.260,4055.040,4145.750,4158.810,4178.580,4269.560,4282.610,4302.300,4392.940,4405.930,4425.690,4516.410,4529.450,4548.950,4639.380,4652.360,4671.610,4762.460,4775.470,4794.520,4884.830,4897.760,4917.310,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
56.650,71.380,101.030,189.370,201.720,219.010,313.760,327.500,349.620,438.480,451.200,469.630,561.200,574.550,595.100,684.610,697.430,716.390,807.240,820.280,839.850,930.250,943.280,962.620,1053.420,1066.380,1086.040,1176.020,1189.050,1208.300,1298.650,1311.770,1331.250,1423.400,1436.540,1456.590,1545.550,1558.550,1578.000,1668.470,1681.440,1700.370,1795.640,1809.430,1831.250,1919.240,1931.880,1949.990,2043.650,2056.920,2077.280,2166.940,2179.950,2199.290,2286.870,2299.670,2317.190,2408.600,2422.250,2443.180,2530.790,2543.570,2562.300,2654.020,2667.100,2686.590,2777.500,2790.570,2811.200,2900.820,2912.990,2931.210,3025.130,3038.510,3059.440,3147.880,3160.770,3179.700,3270.380,3283.400,3302.450,3395.530,3408.720,3428.670,3518.480,3531.490,3550.660,3641.030,3654.190,3674.220,3764.620,3777.620,3796.830,3887.080,3900.210,3919.950,4010.210,4023.230,4042.100,4132.830,4145.820,4165.180,4255.220,4268.230,4287.230,4377.750,4390.800,4410.200,4500.200,4513.140,4532.490,4622.620,4635.670,4655.420,4745.640,4758.660,4778.130,4868.740,4881.640,4901.170,4991.790,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
85.590,97.870,115.010,210.700,224.510,247.110,336.070,348.830,367.130,458.780,472.120,492.730,582.490,595.330,614.210,705.190,718.430,738.370,828.700,841.690,861.070,951.870,965.010,984.780,1075.050,1088.010,1107.390,1197.980,1211.050,1230.870,1321.260,1334.260,1353.420,1445.710,1458.730,1478.050,1568.860,1582.110,1602.690,1691.420,1704.150,1721.780,1815.080,1828.720,1850.940,1939.000,1951.780,1970.360,2062.680,2075.730,2095.380,2187.490,2200.540,2224.520,2313.510,2326.060,2344.340,2438.190,2451.460,2471.860,2561.310,2574.360,2593.920,2683.190,2696.010,2714.110,2805.770,2819.470,2841.250,2929.250,2941.960,2960.440,3052.750,3065.800,3085.730,3176.340,3189.460,3210.040,3299.800,3312.060,3330.090,3422.530,3436.000,3457.020,3546.640,3559.490,3578.650,3669.700,3682.860,3702.970,3793.170,3806.120,3825.490,3916.280,3929.250,3948.890,4039.370,4052.470,4071.990,4162.320,4175.360,4194.770,4284.590,4297.570,4317.090,4407.510,4420.530,4440.010,4530.600,4543.610,4563.090,4653.190,4666.250,4685.740,4776.030,4789.110,4808.510,4899.030,4912.030,4931.560,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
65.620,78.270,96.630,188.600,201.910,222.500,312.850,325.800,344.900,436.320,449.480,469.450,559.920,572.840,592.110,683.000,696.130,716.040,806.340,819.450,838.930,929.750,942.790,962.550,1053.180,1066.320,1086.100,1176.950,1190.000,1210.090,1300.890,1313.850,1333.440,1425.740,1438.820,1458.800,1548.420,1561.590,1581.460,1671.850,1684.770,1704.180,1796.800,1810.590,1832.180,1920.980,1933.590,1952.030,2045.200,2058.240,2078.200,2168.350,2181.550,2201.330,2289.940,2302.820,2320.490,2413.120,2426.620,2447.990,2536.370,2549.180,2568.420,2660.310,2673.260,2692.890,2784.850,2798.050,2821.500,2911.440,2924.090,2942.650,3037.060,3050.340,3070.840,3160.710,3173.720,3193.680,3283.100,3296.020,3314.170,3405.690,3418.820,3439.290,3529.630,3542.660,3561.940,3652.930,3666.030,3685.640,3776.690,3789.680,3809.210,3900.380,3913.450,3933.140,4023.760,4036.650,4056.200,4146.950,4160.070,4179.650,4270.640,4283.720,4303.450,4394.180,4407.280,4426.940,4517.870,4530.870,4550.430,4641.400,4654.440,4674.360,4765.370,4778.400,4798.170,4888.620,4901.560,4921.380,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
