66.690,211.700,357.050,501.800,646.770,791.680,936.910,1081.820,1227.020,1372.740,1515.930,1641.900,1690.740,1828.620,1854.800,1997.920,2024.780,2174.420,2319.750,2445.340,2612.600,2643.940,2789.670,2965.960,3096.660,3226.500,3259.220,3403.670,3551.280,3696.210,3841.700,3986.410,4131.430,4276.870,4421.840,4566.820,4711.590,4857.280,0.000
84.410,231.960,377.720,523.010,668.600,813.840,959.320,1104.530,1250.390,1395.920,1533.540,1708.000,1887.920,2040.460,2171.180,2323.370,2496.330,2810.330,2942.190,3112.830,3288.320,3427.130,3572.850,3718.410,3864.140,4009.800,4155.270,4300.150,4445.880,4591.050,4736.700,4882.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000
66.440,212.410,358.570,504.630,650.660,796.890,942.840,1088.850,1234.300,1380.150,1526.400,1699.930,2034.770,2165.910,2322.240,2495.020,2803.200,2937.480,3110.450,3291.100,3430.520,3577.320,3723.720,3869.330,4015.490,4161.180,4307.080,4452.930,4598.900,4744.330,4890.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
65.770,211.830,357.610,503.430,649.580,795.140,941.040,1087.000,1232.920,1379.020,1525.370,1696.790,2015.320,2146.800,2313.190,2488.400,2647.310,2780.220,2927.500,3099.040,3427.600,3572.470,3718.390,3864.480,4010.850,4156.390,4302.090,4448.100,4593.460,4739.240,4885.220,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
63.730,210.520,354.780,500.280,644.970,789.780,934.950,1079.480,1224.870,1369.590,1519.080,1690.260,1853.230,1985.110,2129.220,2301.130,2481.010,2620.760,2750.840,2914.090,3085.070,3233.030,3362.210,3514.330,3659.100,3804.250,3948.900,4093.670,4238.940,4383.770,4528.220,4673.450,4818.470,4963.400,0.000,0.000,0.000,0.000,0.000
60.360,205.760,351.000,496.200,641.720,786.560,932.270,1077.740,1222.940,1368.330,1519.260,1691.140,1859.410,1993.400,2132.820,2305.690,2485.110,2630.250,2759.790,2918.610,3090.370,3258.310,3392.460,3539.690,3684.790,3829.970,3975.010,4120.070,4264.660,4409.290,4554.610,4700.190,4844.960,4990.160,0.000,0.000,0.000,0.000,0.000
56.200,202.140,346.490,490.970,635.860,780.100,924.670,1069.670,1213.750,1358.520,1511.490,1682.720,1825.460,1954.720,2115.450,2285.220,2433.900,2562.920,2719.330,2890.170,3051.200,3182.240,3327.680,3490.750,3636.060,3780.660,3925.070,4069.130,4213.900,4358.750,4502.760,4647.670,4792.230,4937.370,0.000,0.000,0.000,0.000,0.000
67.250,213.790,358.710,503.720,649.090,794.490,939.210,1084.530,1229.660,1374.850,1522.490,1693.740,1876.160,2016.340,2147.950,2313.530,2486.390,2636.640,2766.600,2921.240,3091.810,3261.050,3396.060,3543.380,3687.910,3833.120,3977.850,4123.190,4268.430,4413.640,4558.290,4703.610,4849.250,4994.520,0.000,0.000,0.000,0.000,0.000
49.100,195.090,340.130,485.930,631.630,777.670,922.910,1068.490,1214.460,1359.800,1513.520,1686.450,1839.690,1971.160,2123.270,2293.800,2484.200,2635.570,2766.610,2921.020,3092.200,3268.300,3405.350,3552.220,3698.310,3843.820,3989.350,4134.840,4280.560,4426.000,4571.880,4717.340,4863.390,0.000,0.000,0.000,0.000,0.000,0.000
73.550,220.240,365.750,510.910,656.290,801.890,947.090,1092.580,1238.050,1383.500,1527.840,1699.060,1890.060,2043.600,2174.940,2324.660,2495.760,2832.210,2962.310,3119.080,3290.450,3431.520,3576.900,3722.180,3867.850,4012.900,4158.500,4303.810,4448.740,4594.250,4739.440,4885.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000
