51.490,196.530,340.580,484.530,627.870,771.990,916.350,1060.440,1204.510,1348.310,1493.080,1644.370,1785.940,1926.320,2074.630,2221.810,2361.500,2506.450,2655.230,2798.460,2935.670,3082.500,3231.660,3371.700,3515.020,3658.660,3802.840,3946.530,4090.820,4235.110,4379.110,4523.470,4667.800,4811.210,4955.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
61.880,208.900,353.030,497.130,640.980,784.850,928.650,1072.890,1216.510,1360.680,1505.320,1655.480,1798.520,1935.640,2082.140,2231.040,2370.710,2513.710,2662.960,2807.180,2945.940,3092.300,3243.180,3384.300,3527.560,3671.390,3815.000,3958.700,4102.720,4246.430,4390.360,4534.350,4677.610,4821.470,4965.770,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
62.110,207.860,351.490,495.440,639.580,783.140,926.990,1070.520,1214.410,1358.750,1502.930,1653.500,1796.760,1934.160,2080.870,2229.540,2368.770,2511.940,2661.160,2804.910,2943.540,3089.390,3240.280,3381.050,3524.530,3668.210,3811.850,3956.140,4101.000,4244.820,4388.330,4531.760,4675.720,4819.730,4963.490,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
50.930,194.970,339.060,482.720,626.450,770.380,914.690,1058.760,1202.650,1347.040,1492.100,1643.420,1784.290,1924.340,2073.880,2220.930,2359.480,2504.050,2655.050,2797.770,2934.420,3082.120,3231.180,3370.450,3513.740,3657.410,3801.470,3945.380,4089.210,4233.100,4377.300,4520.470,4664.140,4807.700,4951.830,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
50.250,195.200,339.440,484.240,628.660,773.300,917.630,1062.140,1206.910,1351.850,1496.910,1649.670,1792.850,1931.890,2079.250,2228.030,2368.770,2512.700,2661.830,2805.900,2945.390,3091.370,3243.080,3384.860,3528.950,3673.270,3817.600,3962.040,4106.700,4250.620,4395.140,4540.090,4685.060,4829.670,4973.910,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
56.630,200.580,344.370,487.570,631.250,775.680,919.470,1063.170,1206.860,1350.220,1494.690,1645.600,1787.150,1926.710,2075.110,2221.730,2359.950,2503.830,2654.300,2797.750,2934.960,3081.900,3229.790,3369.030,3511.880,3655.220,3798.730,3942.760,4087.120,4231.050,4374.750,4518.290,4661.830,4806.300,4950.440,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
53.180,197.170,340.800,484.560,628.540,772.730,916.230,1059.590,1202.510,1346.120,1490.640,1641.060,1780.380,1921.420,2072.470,2218.300,2355.280,2501.440,2655.840,2798.430,2933.850,3082.810,3231.040,3368.970,3512.540,3656.240,3799.790,3943.340,4087.000,4230.750,4374.630,4518.210,4661.730,4805.690,4948.890,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
89.280,236.630,380.890,525.320,669.610,813.810,957.920,1102.340,1246.350,1390.850,1530.730,1677.990,1826.420,1966.580,2110.460,2259.520,2404.210,2543.360,2688.780,2839.660,2981.960,3122.880,3271.290,3415.690,3560.280,3704.720,3848.930,3993.760,4137.900,4281.680,4426.170,4570.460,4714.690,4859.380,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
55.610,201.090,345.510,488.970,633.080,777.180,920.690,1064.360,1208.200,1352.540,1498.430,1651.020,1793.200,1931.480,2079.840,2228.270,2366.960,2511.050,2659.950,2803.220,2940.970,3087.860,3237.970,3377.730,3521.480,3665.290,3809.500,3953.100,4096.920,4240.530,4384.480,4528.510,4672.220,4816.200,4960.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
54.350,200.060,343.880,487.720,630.540,774.330,918.030,1061.560,1204.950,1348.950,1492.980,1644.110,1786.890,1926.640,2074.870,2221.500,2361.790,2505.830,2655.950,2799.400,2935.930,3081.740,3230.260,3370.250,3513.080,3657.210,3800.560,3943.650,4086.910,4231.180,4374.950,4518.410,4662.420,4806.580,4950.560,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
