71.860,84.290,102.100,195.210,208.680,230.700,321.250,334.070,353.220,445.140,458.230,478.800,569.650,582.540,602.340,693.830,706.880,726.850,818.060,831.050,850.940,942.280,955.250,975.090,1066.480,1079.510,1099.640,1190.780,1203.810,1223.890,1314.890,1327.940,1348.040,1444.880,1458.280,1480.820,1568.010,1581.060,1600.910,1691.780,1704.590,1721.340,1823.290,1839.350,1937.590,1951.390,1974.500,2068.740,2081.520,2100.850,2198.880,2214.580,2325.760,2339.320,2361.630,2457.090,2469.970,2490.200,2579.970,2593.550,2621.020,2711.530,2723.190,2738.800,2867.760,2881.940,2908.550,2999.210,3013.840,3041.470,3129.080,3140.970,3157.420,3263.620,3277.500,3302.040,3393.270,3406.230,3425.840,3517.250,3530.340,3550.790,3641.560,3654.580,3674.290,3765.720,3778.810,3798.950,3890.110,3903.170,3923.040,4014.530,4027.520,4047.610,4138.950,4151.940,4172.100,4263.470,4276.540,4296.410,4387.700,4400.740,4420.660,4511.850,4524.940,4544.900,4635.830,4648.880,4669.280,4760.120,4773.130,4793.000,4884.430,4897.540,4917.260,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
55.120,69.100,93.690,183.770,196.510,215.490,307.590,320.810,341.630,432.030,445.020,465.010,556.370,569.400,589.580,680.830,693.860,713.690,804.660,817.670,837.870,929.270,942.350,962.250,1053.540,1066.700,1086.590,1177.790,1190.840,1211.020,1302.410,1315.480,1336.030,1423.180,1435.440,1452.600,1554.420,1568.020,1590.080,1680.350,1693.560,1722.340,1810.610,1822.240,1837.600,1878.680,1970.610,1982.840,2000.350,2096.760,2184.890,2197.360,2211.760,2259.360,2352.630,2365.020,2382.590,2474.740,2489.640,2593.550,2606.490,2624.990,2720.540,2734.900,2763.500,2848.740,2861.150,2878.790,2974.510,2987.470,3006.250,3103.570,3119.650,3222.400,3236.040,3258.260,3352.540,3365.320,3384.170,3476.400,3489.620,3510.270,3600.900,3613.850,3633.530,3725.470,3738.570,3759.120,3850.390,3863.400,3883.070,3974.300,3987.380,4007.470,4098.580,4111.580,4131.420,4222.690,4235.690,4255.540,4346.960,4360.050,4380.330,4471.450,4484.520,4504.630,4595.680,4608.690,4628.900,4719.840,4732.850,4752.950,4844.450,4857.560,4877.890,4968.900,4981.920,0.000,0.000,0.000,0.000,0.000,0.000
51.820,65.500,88.910,179.200,192.060,210.800,302.700,315.830,336.650,427.240,440.300,460.140,551.440,564.580,584.590,675.450,688.440,708.350,799.970,813.060,832.990,924.120,937.240,957.200,1048.810,1061.780,1082.000,1173.120,1186.160,1206.230,1297.380,1310.370,1330.390,1418.370,1430.490,1447.240,1552.360,1566.080,1589.200,1678.020,1691.100,1715.750,1805.030,1816.590,1831.950,1874.780,1966.830,1979.080,1996.750,2027.000,2118.880,2132.120,2152.840,2238.280,2250.910,2269.020,2365.600,2378.570,2398.440,2505.690,2521.180,2656.550,2676.420,2769.710,2782.480,2801.270,2903.260,2920.220,3015.590,3028.440,3047.330,3144.680,3157.900,3178.920,3265.790,3278.990,3299.180,3389.470,3402.200,3420.840,3513.560,3526.850,3547.650,3638.320,3651.220,3670.570,3762.290,3775.360,3795.620,3886.870,3899.890,3919.730,4010.770,4023.920,4043.940,4134.850,4147.940,4168.110,4259.220,4272.280,4292.390,4383.980,4397.060,4417.140,4508.060,4521.180,4541.440,4632.430,4645.520,4665.520,4756.990,4770.080,4790.050,4881.440,4894.530,4914.650,0.000,0.000,0.000,0.000,0.000,0.000,0.000
58.470,72.390,96.600,186.380,199.220,218.110,310.010,323.210,344.380,434.840,447.670,467.090,558.520,571.530,591.590,682.260,695.290,715.040,806.240,819.340,839.470,930.980,944.060,964.160,1055.330,1068.380,1088.100,1179.410,1192.470,1212.600,1303.340,1316.390,1336.140,1423.020,1435.330,1452.510,1555.380,1568.920,1590.380,1680.080,1693.310,1722.070,1810.320,1821.850,1837.280,1880.010,1971.500,1983.870,2000.920,2045.160,2138.760,2151.420,2169.940,2257.510,2271.360,2294.480,2383.090,2395.540,2410.630,2456.770,2550.040,2562.420,2580.110,2670.980,2685.720,2807.560,2820.150,2838.140,2937.070,2950.920,2974.240,3059.770,3072.470,3091.370,3181.320,3194.110,3210.240,3319.350,3336.590,3432.120,3445.920,3469.270,3559.270,3571.980,3590.920,3683.220,3696.500,3717.170,3807.840,3820.780,3840.780,3932.010,3944.990,3965.050,4056.280,4069.290,4089.550,4180.490,4193.580,4213.830,4304.800,4317.920,4337.830,4429.110,4442.100,4462.380,4553.280,4566.310,4586.520,4677.700,4690.800,4710.980,4802.100,4815.050,4835.090,4926.350,4939.390,4959.340,0.000,0.000,0.000,0.000,0.000
62.000,74.680,93.130,185.910,199.180,220.200,310.960,323.870,343.520,434.820,447.950,468.630,559.520,572.500,592.180,683.630,696.710,716.680,807.790,820.820,841.110,932.220,945.210,965.290,1056.810,1069.820,1089.570,1180.650,1193.610,1213.450,1305.030,1318.070,1337.570,1424.320,1436.640,1454.060,1555.540,1568.880,1590.690,1680.800,1694.160,1726.430,1813.900,1825.490,1841.020,1884.490,1975.300,1987.570,2004.330,2042.330,2135.880,2148.600,2167.340,2254.250,2267.880,2289.680,2379.650,2392.210,2408.480,2596.250,2608.760,2628.520,2723.370,2737.490,2762.340,2847.250,2859.730,2877.580,2972.540,2985.540,3004.410,3103.640,3119.800,3222.040,3235.530,3257.080,3350.950,3363.680,3382.690,3474.750,3488.040,3508.510,3599.260,3612.180,3631.700,3722.910,3736.040,3756.470,3847.400,3860.470,3880.280,3971.150,3984.160,4004.230,4095.450,4108.450,4128.450,4219.800,4232.970,4252.690,4343.450,4356.630,4376.580,4467.500,4480.550,4500.630,4591.620,4604.680,4624.550,4715.570,4728.710,4748.310,4839.520,4852.580,4872.630,4963.350,4976.310,4996.150,0.000,0.000,0.000,0.000,0.000
55.880,68.670,87.720,179.640,192.850,213.490,304.230,317.260,336.780,428.550,441.580,461.750,552.770,565.920,585.840,677.480,690.590,710.360,801.840,814.950,835.240,926.120,939.270,959.190,1050.260,1063.300,1083.300,1174.710,1187.790,1208.010,1299.240,1312.230,1332.480,1420.160,1432.380,1449.470,1551.590,1565.170,1588.060,1677.070,1690.100,1713.740,1803.160,1814.870,1830.510,1887.050,1977.960,1990.220,2006.460,2044.410,2138.130,2150.700,2169.250,2256.160,2269.880,2291.910,2381.450,2393.990,2409.840,2544.610,2560.660,2656.320,2672.450,2776.440,2789.890,2809.080,2902.820,2917.950,2952.910,3038.330,3050.450,3067.340,3168.710,3182.090,3202.550,3295.450,3311.230,3346.980,3436.960,3449.450,3467.370,3560.970,3574.370,3596.190,3686.800,3699.720,3719.020,3810.710,3823.850,3844.130,3935.000,3948.010,3967.900,4059.150,4072.310,4092.310,4183.360,4196.480,4216.520,4307.570,4320.690,4340.830,4431.820,4444.940,4465.080,4556.250,4569.170,4588.850,4680.270,4693.330,4713.620,4804.930,4818.030,4838.350,4929.540,4942.610,4962.790,0.000,0.000,0.000,0.000,0.000,0.000
59.170,72.950,95.570,185.370,198.110,216.900,308.600,321.850,342.590,433.020,445.960,465.650,556.980,570.010,589.690,680.440,693.470,713.080,804.400,817.370,837.100,927.540,940.490,960.150,1050.930,1063.920,1083.820,1174.860,1187.970,1207.820,1298.660,1311.670,1331.370,1418.940,1431.120,1447.890,1553.040,1566.880,1589.780,1678.200,1691.240,1715.590,1804.440,1816.030,1831.450,1867.470,1959.620,1971.870,1989.170,2099.250,2206.720,2219.820,2239.440,2335.650,2349.070,2370.480,2455.750,2468.770,2487.910,2578.850,2591.600,2608.170,2728.990,2746.680,2835.200,2848.510,2868.800,2962.130,2974.840,2993.330,3099.140,3116.010,3211.850,3224.530,3242.750,3340.790,3354.260,3376.030,3465.890,3478.610,3497.730,3589.600,3602.780,3623.150,3713.420,3726.400,3746.050,3837.210,3850.260,3870.040,3960.950,3973.960,3993.730,4084.430,4097.500,4117.500,4208.530,4221.550,4241.390,4332.220,4345.240,4364.980,4456.330,4469.490,4489.240,4580.190,4593.160,4612.700,4703.830,4716.870,4736.740,4827.580,4840.530,4860.280,4950.830,4963.800,4983.820,0.000,0.000,0.000,0.000,0.000,0.000
59.620,72.530,91.990,183.770,196.830,217.240,308.490,321.530,341.410,432.890,445.980,465.800,556.810,569.870,589.980,681.000,694.020,714.080,805.370,818.400,838.330,929.430,942.520,962.580,1054.040,1067.100,1087.130,1178.510,1191.560,1211.670,1302.940,1315.890,1335.730,1423.000,1435.260,1452.560,1554.000,1567.490,1589.370,1679.060,1692.250,1721.120,1809.490,1821.150,1836.800,1884.680,1976.140,1988.440,2004.980,2046.520,2140.260,2152.760,2171.260,2259.800,2273.610,2296.620,2384.420,2396.930,2411.400,2477.440,2569.430,2581.690,2598.990,2714.740,2735.130,2822.360,2834.620,2851.770,2953.470,2967.080,2989.070,3078.910,3092.100,3118.080,3207.260,3218.840,3234.570,3281.200,3372.780,3385.010,3402.350,3497.320,3510.850,3533.210,3623.540,3636.270,3655.510,3747.390,3760.580,3781.170,3871.960,3884.970,3904.910,3996.530,4009.590,4029.930,4120.790,4133.860,4153.680,4245.260,4258.320,4278.530,4369.580,4382.580,4402.740,4493.780,4506.860,4526.960,4618.120,4631.120,4651.010,4742.540,4755.640,4775.820,4866.720,4879.760,4899.590,4991.180,0.000,0.000,0.000,0.000,0.000
65.810,80.210,107.060,196.810,209.410,227.760,320.840,334.180,355.630,446.370,459.250,478.720,570.240,583.430,603.700,694.640,707.620,727.700,819.160,832.160,852.140,943.610,956.690,976.440,1067.790,1080.850,1101.180,1192.560,1205.660,1225.670,1316.880,1329.980,1349.900,1436.320,1449.010,1467.390,1563.940,1576.950,1596.460,1702.350,1717.950,1838.480,1854.140,1973.570,1987.590,2009.220,2099.840,2114.060,2141.820,2227.480,2239.410,2255.770,2361.280,2374.960,2397.420,2493.550,2508.120,2535.730,2622.060,2633.910,2649.990,2763.330,2777.210,2801.330,2891.260,2905.080,2931.590,3018.300,3030.110,3046.150,3164.070,3178.280,3202.960,3293.000,3307.220,3334.400,3424.210,3436.810,3455.400,3548.000,3561.380,3582.760,3673.360,3686.260,3705.740,3797.120,3810.330,3830.760,3921.560,3934.470,3954.380,4045.690,4058.740,4078.900,4170.160,4183.150,4203.230,4294.000,4306.980,4326.970,4418.050,4431.080,4451.170,4541.730,4554.820,4574.860,4666.040,4679.100,4699.050,4790.120,4803.220,4823.320,4914.560,4927.610,4947.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
62.570,75.210,93.830,186.540,199.860,220.820,311.690,324.570,344.390,436.370,449.530,470.220,561.250,574.270,594.020,685.340,698.360,718.610,809.690,822.850,842.790,933.800,946.840,966.710,1058.350,1071.510,1091.520,1182.900,1195.920,1216.140,1307.590,1320.690,1340.880,1427.540,1439.950,1457.670,1556.220,1569.470,1590.100,1680.870,1694.370,1731.140,1818.130,1829.840,1845.640,2007.050,2019.180,2035.850,2142.590,2156.780,2182.850,2269.890,2282.650,2301.440,2392.250,2404.470,2420.560,2534.820,2550.460,2657.150,2678.700,2770.560,2783.160,2801.250,2905.240,2922.220,3016.180,3028.870,3047.250,3145.150,3158.450,3179.540,3266.950,3280.140,3300.610,3390.940,3403.570,3422.310,3514.860,3528.290,3549.310,3640.290,3653.270,3673.220,3764.980,3778.120,3798.420,3889.550,3902.620,3922.740,4014.150,4027.110,4047.030,4138.380,4151.540,4171.780,4262.910,4275.940,4296.060,4387.050,4400.020,4420.090,4511.120,4524.230,4544.080,4635.340,4648.410,4668.280,4759.650,4772.660,4792.650,4884.140,4897.300,4917.690,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
