61.760,207.390,352.350,497.320,642.380,787.690,932.470,1077.590,1222.680,1367.400,1508.200,1637.020,1814.920,1848.660,1993.170,2165.950,2301.250,2432.390,2608.530,2782.840,2945.300,3074.340,3218.560,3255.560,3401.010,3548.880,3694.010,3838.550,3983.550,4127.910,4272.640,4416.690,4561.900,4706.920,4851.880,4996.740,0.000,0.000,0.000
47.690,192.760,337.230,481.650,626.020,770.510,914.700,1059.310,1203.750,1348.490,1483.740,1621.470,1652.980,1796.220,1826.100,1973.440,2120.620,2246.500,2410.190,2605.900,2644.290,2789.940,2963.270,3095.220,3225.800,3258.680,3401.840,3549.310,3694.410,3839.170,3983.700,4128.260,4273.220,4417.810,4562.710,4706.990,4851.820,4996.460,0.000
55.550,201.250,346.450,491.270,636.070,781.000,926.000,1071.400,1216.680,1362.130,1500.620,1631.810,1806.650,1979.340,2133.360,2261.050,2412.180,2583.920,2749.780,2879.650,3021.090,3054.900,3199.270,3367.530,3509.480,3655.050,3800.270,3945.220,4090.540,4235.900,4381.450,4527.040,4671.980,4817.280,4962.690,0.000,0.000,0.000,0.000
61.570,207.960,353.480,498.560,643.140,788.050,932.800,1078.180,1223.690,1368.420,1509.060,1637.780,1806.590,1976.850,2125.710,2252.660,2409.200,2580.780,2739.550,2867.360,3015.800,3195.220,3369.440,3512.320,3657.800,3802.570,3947.540,4092.720,4237.720,4382.180,4527.130,4672.360,4816.960,4962.150,0.000,0.000,0.000,0.000,0.000
59.940,204.910,350.220,495.760,641.020,786.330,931.580,1077.260,1222.460,1367.740,1509.140,1638.020,1805.220,1973.890,2116.810,2244.290,2406.990,2576.680,2725.870,2853.130,3009.010,3177.460,3326.810,3466.980,3613.060,3758.420,3903.520,4048.530,4193.830,4339.060,4484.550,4629.990,4775.550,4921.110,0.000,0.000,0.000,0.000,0.000
57.540,203.000,349.000,494.150,639.930,785.540,931.340,1076.970,1222.380,1368.350,1509.060,1638.610,1804.090,1971.280,2110.790,2240.240,2403.980,2572.140,2713.240,2841.790,3004.220,3171.700,3312.600,3454.810,3601.150,3746.260,3892.520,4038.270,4183.570,4329.270,4474.960,4621.150,4766.700,4912.680,0.000,0.000,0.000,0.000,0.000
57.760,202.640,347.700,492.750,637.750,782.360,927.650,1072.360,1217.340,1361.880,1500.540,1631.700,1680.790,1822.210,1849.610,1992.500,2164.670,2298.950,2429.840,2605.560,2777.440,2928.890,3056.250,3210.030,3382.690,3528.860,3673.510,3818.420,3963.840,4108.910,4253.950,4398.200,4542.800,4688.020,4833.400,4978.160,0.000,0.000,0.000
81.680,229.590,374.870,520.520,666.080,812.040,957.660,1103.300,1248.230,1394.210,1563.990,1698.790,1829.760,1998.590,2170.300,2310.470,2439.630,2603.820,2771.690,2913.030,3042.010,3204.180,3371.520,3515.570,3661.210,3806.760,3952.190,4097.650,4244.000,4389.630,4535.140,4680.790,4826.910,4972.740,0.000,0.000,0.000,0.000,0.000
51.950,197.480,342.670,488.710,633.900,779.550,925.460,1071.090,1216.410,1361.740,1500.530,1632.210,1805.670,1974.040,2119.350,2247.530,2405.370,2571.840,2713.590,2842.010,3003.480,3170.180,3309.260,3451.120,3596.500,3742.140,3887.390,4032.900,4178.490,4324.360,4469.730,4615.040,4760.910,4906.370,0.000,0.000,0.000,0.000,0.000
57.000,202.210,347.080,491.440,636.060,780.280,924.970,1069.640,1214.090,1359.130,1496.360,1625.920,1662.150,1804.920,1848.180,1994.970,2199.540,2367.400,2502.430,2632.610,2667.360,2808.800,2843.760,2988.060,3160.080,3291.260,3434.110,3578.710,3723.270,3868.050,4012.930,4157.620,4302.230,4446.660,4591.300,4736.040,4881.400,0.000,0.000
52.690,197.760,342.810,487.970,633.340,778.260,923.460,1069.120,1214.340,1359.670,1497.880,1627.160,1797.250,1976.300,2128.340,2256.150,2409.780,2578.050,2728.110,2856.090,3009.370,3176.940,3326.630,3466.880,3613.480,3758.370,3903.830,4049.140,4194.460,4340.070,4485.970,4631.340,4776.550,4922.140,0.000,0.000,0.000,0.000,0.000
57.590,202.770,348.140,493.510,638.590,784.070,929.170,1074.170,1219.480,1364.840,1504.560,1634.700,1800.830,1968.280,2105.290,2235.500,2402.440,2570.070,2709.240,2838.490,3003.630,3170.840,3311.230,3452.580,3598.610,3743.660,3889.350,4035.140,4180.420,4325.160,4470.610,4616.460,4761.810,4906.810,0.000,0.000,0.000,0.000,0.000
79.340,226.490,371.320,515.300,659.890,805.150,949.430,1094.560,1239.450,1383.920,1545.930,1675.020,1818.740,1855.390,1999.480,2166.790,2301.790,2432.310,2609.110,2657.240,2804.350,2981.630,3143.690,3272.430,3422.210,3567.190,3711.700,3856.350,4001.570,4146.460,4290.850,4435.580,4579.640,4724.590,4869.570,0.000,0.000,0.000,0.000
70.800,217.940,363.920,509.720,655.730,801.750,947.530,1094.020,1240.040,1385.910,1551.970,1684.770,1823.730,1991.960,2162.390,2297.110,2428.300,2593.760,2764.310,2899.650,3033.530,3198.810,3366.580,3509.430,3655.200,3801.240,3947.350,4093.130,4239.180,4385.360,4531.480,4677.160,4823.760,4969.840,0.000,0.000,0.000,0.000,0.000
52.260,199.890,346.690,493.890,641.220,788.030,935.180,1082.320,1229.730,1376.500,1530.320,1661.100,1812.570,1978.150,2131.050,2262.060,2412.600,2577.870,2729.500,2860.490,3011.860,3178.100,3331.690,3474.250,3621.830,3769.000,3916.450,4063.220,4210.820,4358.010,4505.400,4652.100,4799.020,4946.460,0.000,0.000,0.000,0.000,0.000
54.250,201.190,347.290,493.080,638.570,784.160,929.950,1075.710,1221.480,1367.300,1509.210,1638.890,1800.900,1968.050,2105.490,2236.310,2400.190,2566.770,2702.660,2834.230,2999.310,3166.450,3301.910,3445.220,3591.360,3736.610,3882.540,4027.930,4173.290,4319.130,4463.960,4609.890,4755.160,4901.300,0.000,0.000,0.000,0.000,0.000
48.850,193.790,338.780,483.710,628.480,772.790,917.990,1062.600,1207.780,1352.580,1489.050,1623.890,1659.970,1803.310,1974.770,2121.620,2248.650,2407.300,2576.670,2727.530,2854.650,3008.550,3176.570,3325.940,3465.150,3610.560,3755.510,3900.310,4045.560,4190.430,4335.270,4480.360,4625.500,4770.470,4915.080,0.000,0.000,0.000,0.000
76.960,224.570,369.460,514.730,659.830,804.580,949.670,1095.290,1240.190,1385.210,1549.180,1679.900,1820.740,1999.310,2165.810,2301.510,2433.050,2600.570,2767.320,2904.230,3035.260,3201.280,3367.810,3510.760,3655.960,3801.020,3946.090,4091.150,4236.630,4381.130,4526.540,4672.190,4816.960,4962.330,0.000,0.000,0.000,0.000,0.000
69.950,216.390,360.570,505.530,650.360,795.400,940.210,1085.110,1230.030,1374.950,1522.480,1649.400,1807.110,1975.960,2123.920,2250.950,2407.880,2576.660,2725.700,2853.100,3008.540,3177.350,3328.080,3467.550,3612.940,3757.570,3902.660,4047.170,4192.090,4337.110,4482.190,4627.350,4772.440,4917.260,0.000,0.000,0.000,0.000,0.000
54.100,199.540,344.910,489.630,634.380,779.110,924.260,1069.310,1214.880,1359.690,1498.040,1627.190,1796.810,1978.600,2134.850,2263.390,2413.000,2581.460,2739.550,2868.950,3015.360,3184.850,3350.870,3490.100,3636.360,3781.200,3926.590,4071.740,4217.430,4362.210,4507.100,4652.100,4797.420,4942.070,0.000,0.000,0.000,0.000,0.000
49.580,194.260,339.910,484.910,630.090,775.830,921.310,1067.180,1212.770,1358.220,1496.210,1626.660,1805.260,1974.290,2119.850,2247.700,2406.520,2573.550,2717.410,2846.040,3005.070,3171.980,3313.050,3454.750,3600.430,3745.430,3891.580,4036.500,4181.540,4326.150,4471.520,4616.930,4762.350,4907.450,0.000,0.000,0.000,0.000,0.000
66.960,213.680,358.640,503.060,647.880,792.170,937.180,1082.710,1227.340,1372.040,1516.190,1644.220,1804.860,1972.480,2115.600,2243.490,2404.470,2571.660,2713.590,2841.610,3003.940,3170.950,3311.880,3452.490,3597.220,3742.070,3887.280,4032.380,4176.780,4322.020,4466.810,4611.740,4756.430,4901.140,0.000,0.000,0.000,0.000,0.000
59.100,204.300,349.660,494.270,639.370,783.930,928.830,1073.630,1218.290,1363.320,1502.490,1633.060,1803.400,1973.370,2118.850,2246.320,2406.070,2574.150,2719.480,2847.270,3004.790,3171.240,3312.540,3453.320,3598.610,3743.590,3888.370,4033.280,4178.050,4322.320,4467.280,4612.490,4757.300,4902.000,0.000,0.000,0.000,0.000,0.000
54.330,201.700,348.070,494.560,640.100,786.260,932.390,1078.660,1224.840,1370.790,1515.300,1645.270,1804.060,1969.920,2109.780,2240.470,2401.150,2567.270,2705.610,2837.250,2999.840,3165.500,3302.040,3446.100,3592.070,3738.240,3884.410,4030.470,4176.440,4322.180,4468.220,4614.200,4760.780,4907.040,0.000,0.000,0.000,0.000,0.000
59.550,206.710,351.520,496.310,641.840,786.940,932.170,1077.030,1222.660,1367.940,1509.350,1639.070,1803.230,1970.080,2109.390,2238.510,2401.870,2569.430,2707.630,2837.620,3002.940,3170.290,3310.370,3452.260,3597.810,3743.230,3888.740,4034.350,4179.900,4325.450,4471.060,4616.060,4761.600,4907.050,0.000,0.000,0.000,0.000,0.000
54.690,201.240,347.790,494.210,640.750,787.040,933.530,1079.940,1226.510,1372.740,1519.890,1649.950,1806.300,1971.960,2114.850,2245.180,2403.120,2568.950,2708.740,2840.120,3001.070,3167.460,3306.340,3450.360,3596.710,3742.980,3889.120,4035.270,4181.910,4328.140,4474.780,4620.770,4767.020,4913.500,0.000,0.000,0.000,0.000,0.000
46.700,191.270,335.710,480.730,625.520,769.890,913.740,1058.250,1203.050,1347.070,1483.280,1621.080,1655.760,1799.350,1965.840,2101.440,2232.130,2273.070,2413.970,2444.880,2588.080,2758.020,2890.170,3024.470,3058.970,3201.590,3374.510,3519.650,3664.180,3808.810,3953.350,4097.630,4241.700,4386.140,4530.810,4675.660,4820.400,4964.900,0.000
64.230,212.000,357.960,503.750,649.640,794.900,940.890,1086.300,1232.250,1377.880,1530.320,1659.920,1811.210,1977.410,2129.200,2258.890,2410.430,2576.380,2726.130,2855.290,3008.500,3173.340,3318.710,3460.050,3606.650,3752.800,3898.350,4043.990,4189.740,4335.240,4481.190,4626.560,4772.250,4917.900,0.000,0.000,0.000,0.000,0.000
71.350,218.490,364.290,509.510,655.760,801.130,946.870,1092.600,1237.510,1383.220,1542.640,1673.700,1818.070,1985.580,2152.280,2284.800,2423.740,2591.300,2761.550,2896.030,3027.510,3194.130,3364.220,3506.220,3652.180,3797.780,3943.380,4088.930,4234.880,4380.080,4526.310,4671.680,4817.160,4963.200,0.000,0.000,0.000,0.000,0.000
54.140,199.290,344.840,490.070,634.900,780.000,924.860,1069.910,1214.990,1359.550,1498.110,1627.160,1797.020,1836.250,1984.970,2155.760,2286.480,2423.880,2605.550,2778.290,2933.530,3061.880,3213.000,3384.500,3530.490,3675.140,3820.260,3965.170,4110.150,4254.960,4400.410,4545.410,4690.760,4835.810,4980.940,0.000,0.000,0.000,0.000
60.900,206.730,352.790,498.110,644.070,789.660,935.090,1081.380,1226.900,1373.030,1518.910,1647.840,1804.450,1969.680,2109.580,2239.480,2400.960,2566.720,2704.150,2835.700,2998.210,3176.200,3329.940,3470.980,3617.440,3762.840,3908.800,4054.680,4200.370,4346.200,4491.950,4637.400,4783.200,4928.590,0.000,0.000,0.000,0.000,0.000
63.100,207.610,352.730,497.400,641.510,786.110,930.890,1075.900,1220.360,1365.430,1505.420,1635.260,1807.340,1979.190,2134.090,2262.170,2412.280,2583.140,2747.480,2877.420,3019.340,3058.410,3202.590,3375.140,3519.900,3664.710,3809.240,3953.930,4098.540,4243.370,4388.100,4532.820,4677.490,4822.490,4967.120,0.000,0.000,0.000,0.000
57.520,202.600,347.480,492.370,637.270,782.030,927.310,1072.180,1216.880,1361.880,1501.240,1632.420,1802.760,1969.870,2109.950,2239.090,2401.670,2567.770,2705.510,2835.860,3003.050,3170.510,3311.730,3452.600,3597.700,3742.710,3887.640,4032.410,4177.550,4322.680,4467.670,4612.280,4756.850,4901.590,0.000,0.000,0.000,0.000,0.000
82.300,230.070,376.060,522.120,667.970,814.770,961.080,1107.150,1253.630,1399.550,1564.860,1701.060,1833.780,1995.840,2165.610,2303.810,2436.200,2596.740,2766.850,2906.400,3038.140,3199.850,3365.470,3508.250,3655.200,3801.400,3947.880,4094.100,4240.730,4387.220,4533.610,4679.850,4826.900,4973.270,0.000,0.000,0.000,0.000,0.000
58.170,203.780,349.360,494.370,639.240,784.790,930.260,1076.090,1221.800,1367.730,1510.130,1640.100,1800.410,1965.810,2101.990,2233.930,2399.360,2564.670,2700.170,2832.940,2998.550,3167.890,3307.970,3450.240,3595.720,3741.310,3886.460,4032.240,4177.700,4323.940,4469.150,4614.640,4760.190,4905.810,0.000,0.000,0.000,0.000,0.000
62.110,208.740,354.180,499.590,644.820,790.010,936.100,1081.570,1226.860,1373.130,1519.040,1647.570,1804.600,1970.420,2111.760,2241.290,2401.040,2566.300,2703.840,2834.900,2999.680,3164.710,3300.380,3444.000,3589.820,3735.410,3881.160,4026.170,4171.590,4316.950,4462.460,4607.300,4753.070,4898.150,0.000,0.000,0.000,0.000,0.000
58.350,203.220,349.130,494.700,640.460,785.710,931.440,1076.690,1221.970,1366.870,1508.300,1638.390,1802.280,1969.000,2109.350,2239.040,2401.560,2567.380,2705.030,2835.560,3000.440,3166.130,3302.300,3445.540,3590.990,3736.610,3882.490,4027.730,4173.070,4318.440,4463.280,4609.050,4754.520,4900.160,0.000,0.000,0.000,0.000,0.000
87.610,235.530,380.510,525.090,669.830,814.940,959.770,1104.780,1250.170,1395.380,1564.280,1699.890,1832.040,2003.690,2171.630,2314.190,2442.410,2604.170,2772.360,2915.590,3043.280,3204.430,3371.600,3515.620,3661.130,3806.410,3951.200,4096.680,4241.640,4386.790,4531.800,4677.380,4822.220,4967.360,0.000,0.000,0.000,0.000,0.000
72.860,217.720,362.550,507.570,651.980,796.560,941.430,1086.130,1230.940,1375.300,1523.800,1651.110,1808.660,1977.540,2128.800,2256.290,2409.770,2578.580,2733.080,2860.690,3011.700,3185.480,3351.450,3489.880,3635.110,3779.670,3924.180,4068.490,4213.330,4357.620,4502.180,4646.820,4790.930,4935.370,0.000,0.000,0.000,0.000,0.000
54.500,200.490,345.520,490.280,635.470,780.530,925.900,1071.020,1216.440,1361.490,1500.180,1632.170,1801.160,1967.910,2105.200,2235.700,2403.700,2570.200,2711.650,2840.530,3002.340,3168.560,3307.040,3448.770,3593.570,3738.340,3883.730,4028.720,4173.240,4318.350,4463.310,4608.540,4753.320,4898.820,0.000,0.000,0.000,0.000,0.000
70.320,217.210,362.170,507.720,652.800,797.870,943.200,1088.580,1233.120,1378.740,1532.060,1660.460,1810.780,1978.140,2131.270,2259.780,2411.020,2578.700,2732.700,2861.120,3011.640,3180.150,3337.920,3477.340,3623.570,3769.450,3914.480,4059.710,4204.460,4349.340,4493.940,4638.570,4783.650,4928.400,0.000,0.000,0.000,0.000,0.000
70.460,216.150,361.610,507.210,652.760,797.770,943.510,1088.960,1234.240,1379.870,1535.580,1665.020,1813.860,1980.200,2136.740,2266.650,2414.200,2582.460,2744.660,2875.570,3019.400,3189.030,3358.330,3498.460,3644.540,3789.850,3934.950,4080.640,4225.980,4371.720,4516.930,4662.340,4808.350,4953.960,0.000,0.000,0.000,0.000,0.000
70.880,217.740,363.830,509.340,655.020,800.360,946.590,1092.260,1237.990,1383.580,1546.160,1677.710,1820.350,1989.410,2158.800,2292.280,2426.320,2593.580,2762.960,2898.250,3028.280,3194.780,3365.540,3508.670,3655.010,3800.370,3946.160,4091.750,4237.470,4383.310,4528.940,4674.610,4820.970,4966.280,0.000,0.000,0.000,0.000,0.000
54.200,199.910,345.210,490.730,636.200,781.700,927.380,1072.530,1217.990,1363.430,1503.300,1634.690,1798.690,1965.800,2103.050,2234.560,2400.160,2565.120,2701.450,2833.310,2997.370,3173.490,3322.150,3462.590,3608.840,3753.880,3899.360,4044.770,4189.850,4334.760,4480.020,4625.650,4770.370,4916.330,0.000,0.000,0.000,0.000,0.000
62.750,207.830,352.670,497.450,642.530,787.600,932.430,1077.600,1222.750,1367.530,1508.670,1638.050,1803.760,1970.370,2111.090,2240.110,2402.050,2568.370,2707.540,2837.210,3003.620,3169.970,3310.560,3451.220,3596.370,3741.370,3886.660,4031.800,4176.610,4321.710,4466.090,4611.310,4756.680,4901.870,0.000,0.000,0.000,0.000,0.000
63.710,210.380,355.580,501.120,645.770,791.430,936.690,1081.630,1226.690,1371.760,1515.530,1644.330,1803.330,1968.770,2107.750,2237.730,2400.560,2565.910,2702.400,2833.550,3000.030,3165.070,3301.300,3444.250,3589.810,3734.900,3880.520,4025.390,4170.160,4315.160,4460.860,4606.180,4751.050,4896.330,0.000,0.000,0.000,0.000,0.000
60.740,207.130,352.660,498.160,643.890,789.440,934.440,1080.230,1225.650,1371.550,1516.130,1645.100,1802.610,1968.590,2107.290,2237.960,2400.370,2566.540,2703.180,2835.070,3000.200,3166.650,3302.820,3445.970,3591.770,3737.280,3882.340,4027.850,4172.990,4318.600,4464.210,4610.010,4755.950,4901.970,0.000,0.000,0.000,0.000,0.000
82.190,230.350,375.290,520.960,666.500,811.920,957.000,1102.390,1247.230,1392.430,1560.460,1694.050,1826.490,1995.300,2166.200,2304.910,2436.040,2600.180,2765.210,2901.240,3033.010,3197.420,3372.330,3517.850,3663.150,3808.300,3953.260,4098.990,4244.350,4389.560,4534.970,4680.620,4825.840,4970.840,0.000,0.000,0.000,0.000,0.000
